"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"484289","International Ocean Systems","18-Aug-2023 13:54:28","International Ocean Systems","1","1471-0188","","","Geovitenskap","Realfag og teknologi","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2000","","","Underwater World Publications Ltd.","Storbritannia","Engelsk","0","http://www.intoceansys.co.uk/"
"484290","International Journal of Naval Architecture and Ocean Engineering","18-Aug-2023 13:56:25","International Journal of Naval Architecture and Ocean Engineering","1","2092-6782","2092-6790","DOAJ","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","18173","2009","","Elsevier","","Sør-Korea","Engelsk","0","https://www.sciencedirect.com/journal/international-journal-of-naval-architecture-and-ocean-engineering"
"484291","International Journal of Inflammation","18-Aug-2023 13:56:25","International Journal of Inflammation","1","2090-8040","2042-0099","DOAJ","Kirurgiske fag","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","18220","2010","","Hindawi Limited","","Storbritannia","Engelsk","0","https://www.hindawi.com/journals/iji/"
"484292","International Journal of High Performance Systems Architecture","18-Aug-2023 13:56:25","International Journal of High Performance Systems Architecture","1","1751-6528","1751-6536","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","17842","2007","","InderScience Publishers","","Storbritannia","Engelsk","0","http://www.inderscience.com/jhome.php?jcode=ijhpsa"
"484293","International Journal of Electronics and Telecommunications","18-Aug-2023 13:56:25","International Journal of Electronics and Telecommunications","1","2081-8491","2300-1933","DOAJ","Fysikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","2010","","","Polish Academy of Sciences. Committee of Electronics and Telecommunications","Polen","Flerspråklig","0","http://www.degruyter.com/view/j/eletel"
"484294","International Journal of Dream Research","18-Aug-2023 13:56:25","International Journal of Dream Research","1","","1866-7953","","Nevrologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","2008","","","Universitaet Heidelberg * Central Institute of Mental Health","Tyskland","Engelsk","0","http://journals.ub.uni-heidelberg.de/index.php/IJoDR/index"
"484295","International Journal of Computational Intelligence Systems","18-Aug-2023 13:56:25","International Journal of Computational Intelligence Systems (IJCIS)","1","1875-6891","1875-6883","DOAJ","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","22512","2008","","Springer","Atlantis Press","Frankrike","Engelsk","0","http://www.atlantis-press.com/publications/ijcis/index.html"
"484296","International Journal of Agricultural and Biological Engineering","18-Aug-2023 13:56:25","International Journal of Agricultural and Biological Engineering","1","1934-6344","1934-6352","DOAJ","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","2008","","","Chinese Society of Agricultural Engineering","USA","Engelsk","0","http://www.ijabe.org/index.php/ijabe"
"484297","Intelligent Systems, Control and Automation: Science and Engineering","18-Aug-2023 13:56:25","Intelligent Systems, Control and Automation: Science and Engineering","1","2213-8986","2213-8994","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","22512","2009","","Springer","","Nederland","Engelsk","1","http://www.springer.com/series/6259"
"484298","Integrated Ocean Drilling Program: Preliminary Reports","18-Aug-2023 13:54:28","Integrated Ocean Drilling Program: Preliminary Reports","1","","1932-9423","","Geovitenskap","Realfag og teknologi","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2004","","","IODP Management International","USA","Engelsk","0","http://publications.iodp.org/preliminary_report/339/"
