"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"340371","Nordisk sosialt arbeid","15-Aug-2023 13:31:38","Nordisk sosialt arbeid","0","0333-1342","1504-3037","","Sosialforskning","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18455","1981","2008","Universitetsforlaget","","Norge","Flerspråklig","0","https://www.idunn.no/journal/nsa"
"340373","The Architectural Review","15-Aug-2023 13:31:38","The Architectural Review","1","0003-861X","","","Arkitektur og design","Humaniora","0","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","","1896","","","","Storbritannia","","0","http://www.arplus.com/home.htm"
"340374","Geophysics","18-Aug-2023 13:56:25","Geophysics","1","0016-8033","1942-2156","","Geovitenskap","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","","1936","","","Society of Exploration Geophysicists Foundation","USA","Engelsk","0","https://library.seg.org/journal/gpysa7"
"340375","Annals of Tourism Research","18-Aug-2023 13:56:25","Annals of Tourism Research","1","0160-7383","1873-7722","","Sosiologi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1973","","Elsevier","","Nederland","Engelsk","0","http://www.sciencedirect.com/science/journal/01607383"
"340376","Geographica Helvetica. The Swiss Journal of Geography","18-Aug-2023 13:56:25","Geographica Helvetica. The Swiss Journal of Geography","1","0016-7312","2194-8798","DOAJ","Geografi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","1946","","","Copernicus Publ./  Verband Geographie Schweiz (corporate contributor)","Tyskland","Flerspråklig","0","https://www.geographica-helvetica.net/"
"340379","Sykepleien fag","08-May-2023 11:10:27","Sykepleien fag","0","0804-1342","","","Sykepleie","Medisin og helsefag","","","","","","","","","","","","","","","","","","","","0","","","1992","1995","","Norsk sykepleierforbund","Norge","Norsk (bokmål)","0","NA"
"340380","Acta Histochemica","18-Aug-2023 13:56:25","Acta Histochemica","1","0065-1281","1618-0372","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1954","","","Urban und Fischer","Tyskland","","0","http://www.sciencedirect.com/science/journal/00651281"
"340381","Neuropsychobiology","18-Aug-2023 13:56:25","Neuropsychobiology","1","0302-282X","1423-0224","","Nevrologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18410","1975","","S. Karger","","Sveits","Engelsk","0","https://www.karger.com/Journal/Home/224082"
"340384","Behavior Genetics","18-Aug-2023 13:56:25","Behavior Genetics","1","0001-8244","1573-3297","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","22512","1970","","Springer","","USA","Engelsk","0","http://www.springer.com/psychology/journal/10519"
"340385","Developmental Neuroscience","18-Aug-2023 13:56:25","Developmental Neuroscience","1","0378-5866","1421-9859","","Nevrologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18410","1978","","S. Karger","Karger","Sveits","","0","http://www.karger.ch/journals/dne/dne_jh.htm"
"340388","Cell Transplantation","18-Aug-2023 13:56:25","Cell Transplantation","1","0963-6897","1555-3892","DOAJ","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1992","","","","USA","","0","http://www.cognizantcommunication.com/filecabinet/Cell/ctsub.htm"
"340390","Environmental and Ecological Statistics","18-Aug-2023 13:56:25","Environmental and Ecological Statistics","1","1352-8505","1573-3009","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","1994","","Springer","","USA","Engelsk","0","https://www.springer.com/journal/10651"
"340391","Corriente del Golfo","15-Feb-2016 14:02:49","Corriente del Golfo","0","0804-7383","","","Romansk","Humaniora","","","","","","","","","","","","","","1","","","","","","0","","","1994","2008","","Seksjon for spansk språk og latinamerikastudier","Norge","","0","http://www.uib.no/fremmedsprak/forskning/tidsskrift-og-serier/corrientes"
"340392","Journal of Economics","18-Aug-2023 13:56:25","Journal of Economics","1","0931-8658","1617-7134","","Samfunnsøkonomi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","1986","","Springer","","Østerrike","Engelsk","0","https://www.springer.com/journal/712"
"340395","Developmental and Comparative Immunology","18-Aug-2023 13:56:25","Developmental and Comparative Immunology","1","0145-305X","1879-0089","","Veterinærmedisin","Medisin og helsefag","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","","1977","","","","USA","","0","http://www.sciencedirect.com/science/journal/0145305X"
"340396","Marine Resource Economics","18-Aug-2023 13:56:25","Marine Resource Economics","1","0738-1360","","","Samfunnsøkonomi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1984","","","","USA","","0","http://mre.cels.uri.edu/"
"340399","Ung Teologi","06-Jun-2023 12:22:29","Ung Teologi","1","0333-340X","","","Ikke tildelt","Ikke tildelt","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","","","","","","","Norge","","0","http://www.mf.no/stud/tidsskrifter/ut/"
"340400","Nordisk Museologi","08-Jun-2023 11:42:57","Nordic Museology","1","1103-8152","2002-0503","DOAJ","Kulturvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1993","","","Senter for Museumsstudier, Institutt for kulturstudier og orientalske språk, Universitetet i Oslo","Norge","Flerspråklig","0","https://journals.uio.no/museolog/"
"340401","Applied Microbiology and Biotechnology","18-Aug-2023 13:56:25","Applied Microbiology and Biotechnology","1","0175-7598","1432-0614","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","22512","1984","","Springer","","Tyskland","Tysk","0","http://link.springer.de/link/service/journals/00253/"
"340403","Soil Biology and Biochemistry","18-Aug-2023 13:56:25","Soil Biology and Biochemistry","1","0038-0717","1879-3428","","Biovitenskap","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18173","1969","","Elsevier","","Nederland","","0","http://www.sciencedirect.com/science/journal/00380717"
"340408","Debattserien for barnehagefolk","10-Sep-2019 13:37:07","Debattserien for barnehagefolk","0","0801-2652","","","Pedagogikk og utdanning","Samfunnsvitenskap","","","","","","","","","","","","","","","","","","","","0","","","1984","1997","","","Norge","","0","http://www.pedagogiskforum.no/"
"340410","Experimental and Toxicological Pathology","08-Jun-2023 11:42:57","Experimental and Toxicological Pathology","1","0940-2993","1618-1433","","Farmasi, farmakologi og toksikologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1992","","","Urban & Fischer","","","0","http://www.sciencedirect.com/science/journal/09402993"
"340411","Physiology and Behavior","18-Aug-2023 13:56:25","Physiology and Behavior","1","0031-9384","1873-507X","","Psykologi","Medisin og helsefag","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","18173","1966","","Elsevier","","Nederland","Engelsk","0","http://www.sciencedirect.com/science/journal/00319384"
"340412","Scandinavian Journal of Sexology","15-Feb-2016 14:02:49","Scandinavian Journal of Sexology","0","1398-2966","","","Psykologi","Medisin og helsefag","","","","","","","","","","","","","","","","","","","","","1","","1998","2001","","","Danmark","","0","http://www.nacs.eu/index.php?1,26"
"340413","Media, Culture and Society","18-Aug-2023 13:56:25","Media, Culture and Society","1","0163-4437","1460-3675","","Medier og kommunikasjon","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","18411","1979","","Sage Publications","","Storbritannia","Engelsk","0","https://journals.sagepub.com/home/mcs"
"340414","Neurosurgery","18-Aug-2023 13:56:25","Neurosurgery","1","0148-396X","1524-4040","","Nevrologi","Medisin og helsefag","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","15103","1977","","Wolters Kluwer","","USA","Engelsk","0","https://journals.lww.com/neurosurgery/pages/default.aspx"
"340415","European Journal of Oral Sciences","18-Aug-2023 13:56:25","European Journal of Oral Sciences","1","0909-8836","1600-0722","","Odontologi","Medisin og helsefag","","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","18270","1995","","John Wiley & Sons","","Storbritannia","Engelsk","0","https://onlinelibrary.wiley.com/journal/16000722"
"340418","Ord & bild","06-Jun-2023 12:22:29","Ord & bild","1","0030-4492","1402-2508","","Tverrfaglig humanistisk forskning","Humaniora","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","","","1892","","","","Sverige","Svensk","0","http://www.tidskriftenordobild.se/"
"340419","Journal of Clinical Endocrinology and Metabolism (JCEM)","18-Aug-2023 13:56:25","Journal of Clinical Endocrinology and Metabolism (JCEM)","1","0021-972X","1945-7197","","Endokrinologi","Medisin og helsefag","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18364","1952","","Oxford University Press","","USA","Engelsk","0","https://academic.oup.com/jcem"
"340420","Neurochemistry International","18-Aug-2023 13:56:25","Neurochemistry International","1","0197-0186","1872-9754","","Nevrologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1980","","Elsevier","","Nederland","","0","http://www.sciencedirect.com/science/journal/01970186"
"340421","Nytt Norsk Tidsskrift","13-Jun-2023 11:43:23","Nytt Norsk Tidsskrift","1","0800-336X","1504-3053","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18455","1984","","Universitetsforlaget","","Norge","Flerspråklig","0","https://www.idunn.no/journal/nnt"
"340422","Physiological and Biochemical Zoology","18-Aug-2023 13:56:25","Physiological and Biochemical Zoology","1","1522-2152","1537-5293","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1928","","","University of Chicago Press","USA","","0","http://www.journals.uchicago.edu/PBZ/home.html"
"340426","Legemidler og samfunn","08-Feb-2016 14:36:49","Legemidler og samfunn","0","0803-6268","","","Ikke tildelt","Ikke tildelt","","","","","","","","","","","","","","","","","","","","0","","","","2004","","","Norge","","0","http://legemidlerogsamfunn.no/"
"340427","Differentiation","18-Aug-2023 13:56:25","Differentiation","1","0301-4681","1432-0436","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1973","","Elsevier","","Nederland, USA","Engelsk","0","https://www.sciencedirect.com/journal/differentiation"
"340429","Journal of Medical Microbiology","18-Aug-2023 13:56:25","Journal of Medical Microbiology","1","0022-2615","1473-5644","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1968","","","Microbiology Society","Storbritannia","Engelsk","0","https://www.microbiologyresearch.org/content/journal/jmm"
"340430","Ornis Svecica","18-Aug-2023 13:56:25","Ornis Svecica","1","1102-6812","","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1991","","","","Sverige","","0","http://www.sofnet.org/index.asp?lev=116&typ=1"
"340432","Hyperfoto: Tidsskrift for bildekulturen","06-Jun-2023 12:22:29","Hyperfoto: Tidsskrift for bildekulturen","0","0804-628X","0808-1549","","Kulturvitenskap","Humaniora","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","","","","1997","","Hyperfoto","Norge","Flerspråklig","0","NA"
"340433","Theoria","18-Aug-2023 13:56:25","Theoria","1","0040-5825","1755-2567","","Filosofi","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18270","1935","","John Wiley & Sons","","Sverige","Engelsk","0","http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1755-2567"
"340434","Theory and Decision","18-Aug-2023 13:56:25","Theory and Decision","1","0040-5833","1573-7187","","Samfunnsøkonomi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1970","","","Kluwer Academic/Plenum Publishers","Nederland","Engelsk","0","http://www.wkap.nl/journalhome.htm/0040-5833"
"340435","Videregående opplæring","08-Feb-2016 14:36:49","Videregående opplæring","0","0332-5814","","","Ikke tildelt","Ikke tildelt","","","","","","","","","","","","","","","","","","","","0","","","","1992","","Rådet for videregående opplæring","Norge","","0","NA"
"340437","Journal of Industrial Ecology","18-Aug-2023 13:56:25","Journal of Industrial Ecology","1","1088-1980","1530-9290","","Tverrfaglig teknologi","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","18270","1997","","John Wiley & Sons","Yale University","USA","Engelsk","0","https://onlinelibrary.wiley.com/journal/15309290"
"340438","Geophysical Research Abstracts","06-Jun-2023 12:22:29","Geophysical Research Abstracts","1","1029-7006","1607-7962","","Geovitenskap","Realfag og teknologi","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","","17693","2000","","European Geosciences Union (EGU)","","Tyskland","","0","http://www.geophys-res-abstr.net"
"340439","Journal of American Academy of Dermatology","18-Aug-2023 13:56:25","Journal of American Academy of Dermatology","1","0190-9622","1097-6787","","Dermatologi og venerologi","Medisin og helsefag","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","1","1","1","","1979","","","Mosby","USA","","0","http://www.sciencedirect.com/science/journal/01909622"
"340440","Heart","18-Aug-2023 13:56:25","Heart","1","1355-6037","1468-201X","","Hjerte, kar og luftveier","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1996","","","BMJ Publishing Group","Storbritannia","","0","http://orderseuro.bmjpg.com/acatalog/Heart.html"
"340441","Journal of the American Academy of Child and Adolescent Psychiatry","18-Aug-2023 13:56:25","Journal of the American Academy of Child and Adolescent Psychiatry","1","0890-8567","1527-5418","","Psykiatri","Medisin og helsefag","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18173","1987","","Elsevier","","USA","Engelsk","0","http://www.jaacap.com/"
"340444","Revue international de droit comparé","08-Jun-2023 11:39:34","Revue international de droit comparé","1","0035-3337","1953-8111","","Ikke tildelt","Ikke tildelt","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","","","","","","","Frankrike","","0","http://www.legiscompare.com/index1.html"
"340447","Aquaculture and Fisheries Management","15-Feb-2016 14:02:49","Aquaculture and Fisheries Management","0","0266-996X","","","Økonomisk-administrative fag","Samfunnsvitenskap","","","","","","","","","","","","","","","","","","","","","1","","","1994","","Blackwell Science Ltd.","Storbritannia","","0","NA"
"340448","The Journal of Neuropsychiatry and Clinical Neurosciences","18-Aug-2023 13:56:25","The Journal of Neuropsychiatry and Clinical Neurosciences","1","0895-0172","1545-7222","","Nevrologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1989","","","","USA","","0","http://neuro.psychiatryonline.org/"
"340449","International Journal of Systematic Bacteriology","15-Feb-2016 14:02:49","International Journal of Systematic Bacteriology","0","0020-7713","","","Biomedisin","Medisin og helsefag","","","","","","","","","","","","","","","","","","","","","1","","1966","1999","","","Storbritannia","","0","http://ijs.sgmjournals.org/"
"340453","Internationale Politik","18-Aug-2023 13:54:28","Internationale Politik","1","1430-175X","","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1946","","","","Tyskland","","0","http://www.dgap.org/IP/ip.htm"
"340456","Experientia","03-Apr-2020 09:33:59","Experientia","0","0014-4754","","","Biovitenskap","Realfag og teknologi","","","","","","","","","","","","","","","","","0","","","","","18096","1945","1996","Birkhäuser Verlag","","Sveits","Engelsk","0","http://NA"
"340457","Childhood","18-Aug-2023 13:56:25","Childhood","1","0907-5682","1461-7013","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","18411","1993","","Sage Publications","","Storbritannia","Engelsk","0","http://chd.sagepub.com"
"340458","Artificial Intelligence in Medicine","18-Aug-2023 13:56:25","Artificial Intelligence in Medicine","1","0933-3657","1873-2860","","IKT","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","1","1","1","18173","1989","","Elsevier","","Nederland","","0","http://www.sciencedirect.com/science/journal/09333657"
"340459","Pancreas","18-Aug-2023 13:56:25","Pancreas","1","0885-3177","1536-4828","","Gastroenterologi og hepatologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1986","","","","USA","","0","http://www.lww.com/productdetailresults/1,2265,36951316,00.html"
"340460","American Journal of Obstetrics and Gynecology","18-Aug-2023 13:56:25","American Journal of Obstetrics and Gynecology","1","0002-9378","1097-6868","","Fødselshjelp og kvinnesykdommer","Medisin og helsefag","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18173","1920","","Elsevier","","USA","Engelsk","0","https://www.sciencedirect.com/journal/american-journal-of-obstetrics-and-gynecology"
"340461","Family Practice","18-Aug-2023 13:56:25","Family Practice","1","0263-2136","1460-2229","","Samfunnsmedisin","Medisin og helsefag","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","18364","1984","","Oxford University Press","","Storbritannia","Engelsk","0","http://fampra.oupjournals.org/"
"340462","Neuroscience and Biobehavioral Reviews","18-Aug-2023 13:56:25","Neuroscience and Biobehavioral Reviews","1","0149-7634","1873-7528","","Psykologi","Medisin og helsefag","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","13723","1978","","Pergamon Press","","USA","Engelsk","0","http://www.sciencedirect.com/science/journal/01497634"
"340463","Human Molecular Genetics","18-Aug-2023 13:56:25","Human Molecular Genetics","1","0964-6906","1460-2083","","Biomedisin","Medisin og helsefag","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18364","1992","","Oxford University Press","","Storbritannia","","0","https://academic.oup.com/hmg"
"340465","NORA - Nordic Journal of Feminist and Gender Research","18-Aug-2023 13:56:25","NORA - Nordic Journal of Feminist and Gender Research","1","0803-8740","1502-394X","","Kjønnsforskning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","18442","1993","","Taylor & Francis","","USA","Engelsk","0","https://www.tandfonline.com/journals/swom20"
"340466","Journal of Neuroimmunology","18-Aug-2023 13:56:25","Journal of Neuroimmunology","1","0165-5728","1872-8421","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1981","","Elsevier","","Nederland","","0","http://www.sciencedirect.com/science/journal/01655728"
"340467","Feminism and Psychology","18-Aug-2023 13:56:25","Feminism and Psychology","1","0959-3535","1461-7161","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","18411","1991","","Sage Publications","","Storbritannia","Engelsk","0","http://fap.sagepub.com/"
"340469","Contemporary Security Policy","18-Aug-2023 13:56:25","Contemporary Security Policy","1","1352-3260","1743-8764","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18188","1994","","Frank Cass Publishers","","Storbritannia","","0","http://www.tandf.co.uk/journals/titles/13523260.asp"
"340470","Geology","18-Aug-2023 13:56:25","Geology","1","0091-7613","1943-2682","","Geovitenskap","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","14953","1973","","The Geological Society of America","","USA","","0","http://www.gsajournals.org/gsaonline/?request=get-moreinfo&issn=0091-7613"
"340471","Ergonomics","18-Aug-2023 13:56:25","Ergonomics","1","0014-0139","1366-5847","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18442","1957","","Taylor & Francis","","Storbritannia","Engelsk","0","http://www.tandfonline.com/loi/terg20"
"340475","Oxford Economic Papers","18-Aug-2023 13:56:25","Oxford Economic Papers","1","0030-7653","1464-3812","","Samfunnsøkonomi","Samfunnsvitenskap","","1","1","1","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","1","18364","1938","","Oxford University Press","","Storbritannia","","0","https://academic.oup.com/oep"
"340476","Archeologie du Nil Moyen","15-Feb-2016 14:02:49","Archeologie du Nil Moyen","0","0299-8130","","","Arkeologi og konservering","Humaniora","","","","","","","","","","","","","","","","","","","","1","1","","1986","2005","","","Frankrike","","0","http://www.nil-moyen.com/"
"340478","New Testament Studies","18-Aug-2023 13:56:25","New Testament Studies","1","0028-6885","1469-8145","","Teologi og religionsvitenskap","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18118","1954","","Cambridge University Press","","Storbritannia","Engelsk","0","http://www.journals.cambridge.org/action/displayJournal?jid=NTS"
"340480","Revue de Qumran","18-Aug-2023 13:56:25","Revue de Qumran","1","0035-1725","","","Gresk og latin","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18369","1958","","Peeters Publishers","","Frankrike","Flerspråklig","0","http://revuedequmran.fr/"
"340484","Kulturpolitisk Tidsskrift","08-Feb-2016 14:36:49","Kulturpolitisk Tidsskrift","0","1104-540X","","","Ikke tildelt","Ikke tildelt","","","","","","","","","","","","","","","","","","","","0","","","","1997","","","Sverige","","0","http://kulturforsk.kulturrad.no/tidsskrifter/tidsskrifter.html"
"340485","The Analyst","18-Aug-2023 13:56:25","The Analyst","1","0003-2654","1364-5528","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","1877","","","","Storbritannia","","0","http://www.rsc.org/is/journals/current/analyst/anlpub.htm"
