"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"446057","Proceedings of the Institution of Civil Engineers : Structures and buildings","18-Aug-2023 13:56:25","Proceedings of the Institution of Civil Engineers : Structures and buildings","1","0965-0911","1751-7702","","Konstruksjonsfag","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","14171","1992","","ICE Publishing","","Storbritannia","","1","https://www.icevirtuallibrary.com/journal/jstbu"
"446058","Proceedings of the Institution of Civil Engineers : Transport","18-Aug-2023 13:56:25","Proceedings of the Institution of Civil Engineers : Transport","1","0965-092X","1751-7710","","Konstruksjonsfag","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","14171","1992","","ICE Publishing","","Storbritannia","","1","https://www.icevirtuallibrary.com/journal/jtran"
"446059","Proceedings of the Institution of Civil Engineers : Water and maritime engineering","01-Oct-2018 17:29:36","Proceedings of the Institution of Civil Engineers : Water and maritime engineering","0","1472-4561","1753-7800","","Konstruksjonsfag","Realfag og teknologi","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","2000","2003","","","","","1","https://www.icevirtuallibrary.com/journal/jwmee"
"446060","Proceedings of the Institution of Civil Engineers : Water, Maritime and Energy","06-Jun-2023 12:22:29","Proceedings of the Institution of Civil Engineers : Water, Maritime and Energy","1","0965-0946","1753-7819","","Konstruksjonsfag","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","https://www.icevirtuallibrary.com/journal/jwmer"
"446061","Journal of Power and Energy, Part A of the Proceedings of the Institution of Mechanical Engineers","18-Aug-2023 13:56:25","Journal of Power and Energy, Part A of the Proceedings of the Institution of Mechanical Engineers","1","0957-6509","2041-2967","","Energi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18411","1990","","Sage Publications","","Storbritannia","Engelsk","1","https://journals.sagepub.com/home/pia"
"446062","Proceedings of the Institution of mechanical engineers. Part B, journal of engineering manufacture","18-Aug-2023 13:56:25","Proceedings of the Institution of mechanical engineers. Part B, journal of engineering manufacture","1","0954-4054","2041-2975","","Konstruksjonsfag","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1989","","","","","","1","http://www.uk.sagepub.com/home.nav"
"446063","Proceedings of the Institution of mechanical engineers. Part C, journal of mechanical engineering science","18-Aug-2023 13:56:25","Proceedings of the Institution of mechanical engineers. Part C, journal of mechanical engineering science","1","0954-4062","2041-2983","","Konstruksjonsfag","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1989","","","","","","1","http://www.uk.sagepub.com/home.nav"
"446064","Proceedings of the Institution of mechanical engineers. Part D, journal of automobile engineering","18-Aug-2023 13:56:25","Proceedings of the Institution of mechanical engineers. Part D, journal of automobile engineering","1","0954-4070","2041-2991","","Konstruksjonsfag","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","http://www.uk.sagepub.com/home.nav"
"446065","Proceedings of the Institution of mechanical engineers. Part E, journal of process mechanical engineering","18-Aug-2023 13:56:25","Proceedings of the Institution of mechanical engineers. Part E, journal of process mechanical engineering","1","0954-4089","2041-3009","","Energi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1989","","","","","","1","http://www.uk.sagepub.com/home.nav"
"446066","Proceedings of the Institution of mechanical engineers. Part F, journal of rail and rapid transit","18-Aug-2023 13:56:25","Proceedings of the Institution of mechanical engineers. Part F, journal of rail and rapid transit","1","0954-4097","2041-3017","","Konstruksjonsfag","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1989","","","","","","1","http://pif.sagepub.com/"
