"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"437654","Anales de Filologia clásica","15-Aug-2023 13:31:38","Anales de Filologia clásica","1","0325-1721","","","Gresk og latin","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1947","","","","","","0","http://www.filo.uba.ar/contenidos/investigacion/institutos/filoclas/public.htm"
"437655","Anales de la Asociacion Quimica Argentina","15-Feb-2016 14:02:49","Anales de la Asociacion Quimica Argentina","0","0365-0375","","","Kjemi og materialteknologi","Realfag og teknologi","","","","","","","","","","","","","","","","","","","1","1","1","","1921","2006","","","Argentina","","0","http://www.aqa.org.ar/anales9246.htm"
"437656","Anales de la Literatura Española Contemporánea, ALEC","18-Aug-2023 13:56:25","Anales de la Literatura Española Contemporánea, ALEC","1","0272-1635","2327-4182","","Romansk","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1981","","","Society of Spanish and Spanish‐American  Studies, Inc.","USA","Engelsk","0","http://www.cla.temple.edu/spanpor/society-of-spanish-and-spanish-american-studies/"
"437657","Anales de Literatura Hispanoamericana","18-Aug-2023 13:56:25","Anales de Literatura Hispanoamericana","1","0210-4547","1988-2351","","Romansk","Humaniora","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1972","","","Universidad Complutense de Madrid","Spania","Spansk","0","http://revistas.ucm.es/index.php/ALHI"
"437658","Anales de Pediatría","18-Aug-2023 13:56:25","Anales de Pediatría","1","1695-4033","1695-9531","DOAJ","Pediatri","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","2003","","Elsevier","","Spania","","0","http://www.elsevier.es/es/revistas/anales-pediatria-37"
"437659","Anales de Quimica-International Edition","15-Feb-2016 14:02:49","Anales de Quimica-International Edition","0","1130-2283","","","Kjemi og materialteknologi","Realfag og teknologi","","","","","","","","","","","","","","","","","","","","","1","","1990","1998","","","Spania","","0","http://www.redhucyt.oas.org/RLQ/anales_quimica.html"
"437660","Analgesia","15-Feb-2016 14:02:49","Analgesia","0","1071-569X","","","Anestesi, intensiv, akutt","Medisin og helsefag","","","","","","","","","","","","","","","","","","","","","1","","1994","2002","","Cognizant Communication Corporation","USA","","0","http://www.cognizantcommunication.com/filecabinet/Analgesia/anal.htm"
"437661","Analitical chemistry (Tel Aviv, 1993)","18-Aug-2023 13:56:25","Analitical chemistry (Tel Aviv, 1993)","1","0793-0135","2191-0189","DOAJ","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1993","","","","","","0","http://www.degruyter.com/"
"437662","Analog Integrated Circuits and Signal Processing","18-Aug-2023 13:56:25","Analog Integrated Circuits and Signal Processing","1","0925-1030","1573-1979","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","19045","1991","","Springer Science+Business Media B.V.","","USA","","0","http://www.springer.com/sgw/cda/frontpage/0,11855,1-0-70-35704031-0,00.html?referer=www.wkap.nl"
"437663","Analusis","08-Feb-2016 14:36:49","Analusis","0","0365-4877","1286-482X","","Kjemi og materialteknologi","Realfag og teknologi","","","","","","","","","","","","","","","","","","","","","1","","1972","2000","","EDP Sciences","Frankrike","","0","http://www.edpsciences.org/journal/index.cfm?edpsname=analusis"
"437664","Analyse & Kritik. Zeitschrift für Sozialtheorie","18-Aug-2023 13:56:25","Analyse & Kritik. Zeitschrift für Sozialtheorie","1","0171-5860","2365-9858","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18305","1979","","Lucius und Lucius Verlagsgesellschaft","","Tyskland","Flerspråklig","0","http://www.analyse-und-kritik.net/en/index.php"
"437666","Analysis","18-Aug-2023 13:56:25","Analysis","1","0003-2638","1467-8284","","Filosofi","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18364","1933","","Oxford University Press","","Storbritannia","Engelsk","0","http://analysis.oxfordjournals.org/"
"437667","Analysis and Intervention in Developmental Disabilities","06-Jun-2023 12:22:29","Analysis and Intervention in Developmental Disabilities","1","0270-4684","1878-1446","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1981","","Elsevier","","Nederland","","0","http://www.elsevier.com/wps/find/journaldescription.cws_home/826/description#description"
"437668","Analysis Mathematica","18-Aug-2023 13:56:25","Analysis Mathematica","1","0133-3852","1588-273X","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","1975","","Springer","","Ungarn","","0","http://www.springerlink.com/content/0133-3852/"
"437669","Analytical and Bioanalytical Chemistry","18-Aug-2023 13:56:25","Analytical and Bioanalytical Chemistry","1","1618-2642","1618-2650","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","2002","","Springer","","Tyskland","","0","http://www.springer.com/chemistry/analytical+chemistry/journal/216"
"437670","Analytical and Quantitative Cytology and Histology","03-Aug-2020 11:48:09","Analytical and Quantitative Cytology and Histology","0","0884-6812","2690-7593","","Biomedisin","Medisin og helsefag","","","","","","","","","","","","","","","","1","1","1","1","1","1","","1985","2012","","Science Printers and Publishers","USA","Engelsk","0","http://NA"
"437671","Analytical Communications","06-Jun-2023 12:22:29","Analytical Communications","1","1359-7337","1364-5536","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1996","","","RSC Publishing","Storbritannia","","0","http://www.rsc.org/Publishing/Journals/ac/index.asp"
"437672","Analytical Letters","18-Aug-2023 13:56:25","Analytical Letters","1","0003-2719","1532-236X","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18442","1967","","Taylor & Francis","","USA","","0","http://www.tandf.co.uk/journals/titles/00032719.asp"
"437673","Analytical Sciences","18-Aug-2023 13:56:25","Analytical Sciences","1","0910-6340","1348-2246","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","1985","","Springer","The Japan Society for Analytical Chemistry","Japan","","0","http://wwwsoc.nii.ac.jp/cgi-bin/jsac/analsci/toc/"
"437674","Analytische Psychologie","06-Jun-2023 12:22:29","Analytische Psychologie","1","0301-3006","1421-9689","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18410","1974","","S. Karger","Karger","Sveits","","0","http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224211&ContentOnly=false"
"437675","Anaquel de Estudios Árabes","08-Jun-2023 11:39:34","Anaquel de Estudios Árabes","1","1130-3964","1988-2645","DOAJ","Asia- Midtøsten- og Nord-Afrikastudier","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1990","","","Universidad Complutense de Madrid","Spania","Spansk","0","http://revistas.ucm.es/index.php/ANQE"
"437676","Anasthesiologie und Intensivmedizin","18-Aug-2023 13:56:25","Anasthesiologie und Intensivmedizin","1","0170-5334","1439-0256","","Anestesi, intensiv, akutt","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1978","","","","","","0","NA"
"437677","Anatomia, Histologia, Embryologia. Journal of Veterinary Medicine Series C","18-Aug-2023 13:56:25","Anatomia, Histologia, Embryologia. Journal of Veterinary Medicine Series C","1","0340-2096","1439-0264","","Veterinærmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","13245","1973","","Blackwell Publishing","","USA","","0","http://www.blackwellpublishing.com/journal.asp?ref=0340-2096"
"437678","Anatomical Science International","18-Aug-2023 13:56:25","Anatomical Science International","1","1447-6959","1447-073X","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","2002","","Springer","","Australia","Engelsk","0","https://www.springer.com/journal/12565"
"437679","Ancient Biomolecules","28-Jun-2017 09:51:38","Ancient Biomolecules","0","1358-6122","1607-8411","","Biovitenskap","Realfag og teknologi","","","","","","","","","","","","","","","","","","","","","1","18442","1996","2002","Taylor & Francis","","Storbritannia","Engelsk","0","http://www.tandfonline.com/toc/ganb20/current"
"437680","Ancient Civilizations from Scythia to Siberia","18-Aug-2023 13:56:25","Ancient Civilizations from Scythia to Siberia","1","0929-077X","1570-0577","","Historie og Idéhistorie","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18109","1994","","Brill Academic Publishers","","Nederland","Engelsk","0","http://www.brill.nl/ancient-civilizations-scythia-siberia"
"437681","Ancient Mesoamerica","18-Aug-2023 13:56:25","Ancient Mesoamerica","1","0956-5361","1469-1787","","Historie og Idéhistorie","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18118","1990","","Cambridge University Press","","Storbritannia","Engelsk","0","http://www.cambridge.org/journals/journal_catalogue.asp?historylinks=ALPHA&mnemonic=ATM"
"437682","Ancient Narrative","08-Jun-2023 11:42:57","Ancient Narrative","1","1568-3540","1568-3532","","Gresk og latin","Humaniora","","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","1","2","19333","2002","","Barkhuis","","Nederland","Flerspråklig","0","http://ancientnarrative.com/"
"437683","Ancient Philosophy: A Journal devoted to Ancient Greek and Roman Philosophy and Science","18-Aug-2023 13:56:25","Ancient Philosophy: A Journal devoted to Ancient Greek and Roman Philosophy and Science","1","0740-2007","2154-4689","","Filosofi","Humaniora","","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","","1980","","","Philosophy Documentation Center","USA","Engelsk","0","https://www.pdcnet.org/ancientphil"
"437684","Andrologia","18-Aug-2023 13:56:25","Andrologia","1","0303-4569","1439-0272","","Generell medisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18270","1969","","John Wiley & Sons","Hindawi","Tyskland","Engelsk","0","https://www.hindawi.com/journals/and/"
"437685","Anesthesia Progress","18-Aug-2023 13:56:25","Anesthesia Progress","1","0003-3006","1878-7177","","Anestesi, intensiv, akutt","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1966","","","Allen Press Inc.","USA","","0","http://apt.allenpress.com/aptonline/?request=get-moreinfo&issn=0003-3006"
"437686","Anesthesiology Clinics of North America","15-Aug-2023 13:31:38","Anesthesiology Clinics of North America","1","0889-8537","1558-4259","","Anestesi, intensiv, akutt","Medisin og helsefag","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1987","","Elsevier","","USA","","0","http://authors.elsevier.com/JournalDetail.html?PubID=623121&Precis="
"437687","Angelaki","18-Aug-2023 13:56:25","Angelaki","1","0969-725X","1469-2899","","Tverrfaglig humanistisk forskning","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18402","1993","","Routledge","","Storbritannia","Engelsk","0","http://www.tandfonline.com/toc/cang20/current"
"437688","Angewandte Chemie International Edition","06-Oct-2023 05:48:44","Angewandte Chemie International Edition","1","1433-7851","1521-3773","","Kjemi og materialteknologi","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18503","1998","","Wiley-VCH","","Tyskland","Engelsk","0","https://onlinelibrary.wiley.com/journal/15213773"
"437689","Angewandte Makromolekulare Chemie","06-Jun-2023 12:22:29","Angewandte Makromolekulare Chemie","1","0003-3146","1522-9505","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1967","","","Wiley-Interscience Publishers","Tyskland","","0","http://www3.interscience.wiley.com/cgi-bin/jhome/10048709"
"437690","Angiogenesis","18-Aug-2023 13:56:25","Angiogenesis","1","0969-6970","1573-7209","","Hjerte, kar og luftveier","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","1997","","Springer","","Nederland","","0","http://www.springerlink.com/content/101769/"
"437691","Angiology","18-Aug-2023 13:56:25","Angiology","1","0003-3197","1940-1574","","Hjerte, kar og luftveier","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18411","1950","","Sage Publications","","USA","Engelsk","0","https://journals.sagepub.com/home/ang"
"437692","Angle orthodontist","18-Aug-2023 13:56:25","Angle orthodontist","1","0003-3219","1945-7103","DOAJ","Odontologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1931","","","Angle Orthodontists Research and Education Foundation","USA","Engelsk","0","https://meridian.allenpress.com/angle-orthodontist"
"437693","Anglia. Zeitschrift für englische Philologie","18-Aug-2023 13:56:25","Anglia. Zeitschrift für englische Philologie","1","0340-5222","1865-8938","","Engelsk","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","1","1","18493","1877","","Walter de Gruyter (De Gruyter)","","Tyskland","Flerspråklig","0","http://www.degruyter.com/view/j/angl"
"437694","Anglo-Saxon England","18-Aug-2023 13:54:28","Anglo-Saxon England","1","0263-6751","1474-0532","","Historie og Idéhistorie","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18118","1972","","Cambridge University Press","","Storbritannia","Engelsk","0","http://journals.cambridge.org/action/displayJournal?jid=ASE"
"437695","Anglo-Saxon Studies in Archaeology and History","08-Jun-2023 11:42:57","Anglo-Saxon Studies in Archaeology and History","1","0264-5254","","","Historie og Idéhistorie","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1979","","","Oxford University School of Archaeology ","Storbritannia","","0","http://users.ox.ac.uk/~assah/"
"437696","Animal Biology","18-Aug-2023 13:56:25","Animal Biology","1","1570-7555","1570-7563","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18109","2003","","Brill Academic Publishers","","Nederland","Engelsk","0","http://booksandjournals.brillonline.com/content/journals/15707563"
"437697","Animal Cognition","18-Aug-2023 13:56:25","Animal Cognition","1","1435-9448","1435-9456","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","1998","","Springer","","Tyskland","Engelsk","0","http://www.springer.com/life+sciences/behavioural/journal/10071"
"437698","Animal Feed Science and Technology","18-Aug-2023 13:56:25","Animal Feed Science and Technology","1","0377-8401","1873-2216","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1976","","Elsevier","","USA","","0","http://www.sciencedirect.com/science/journal/03778401"
"437699","Animal Health Research Reviews","18-Aug-2023 13:56:25","Animal Health Research Reviews","1","1466-2523","1475-2654","","Veterinærmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18117","2000","","CABI Publishing","","Storbritannia","","0","http://www.cabi-publishing.org/Journals.asp?SubjectArea=&PID=19"
"437700","Animal Reproduction Science","18-Aug-2023 13:56:25","Animal Reproduction Science","1","0378-4320","1873-2232","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1977","","Elsevier","","USA","","0","http://www.sciencedirect.com/science/journal/03784320"
"437701","Animal Research","04-Aug-2020 08:37:03","Animal Research","0","1627-3583","1627-3591","","Veterinærmedisin","Medisin og helsefag","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18169","2001","2006","EDP Sciences","","Frankrike","Flerspråklig","0","https://animres.edpsciences.org/"
"437702","Animal Science","04-Aug-2020 09:14:41","Animal Science","0","1357-7298","1748-748X","","Biovitenskap","Realfag og teknologi","","","","","","","","","","","","","","","","","","","1","1","1","18117","1995","2006","CABI Publishing","","Storbritannia","Engelsk","0","https://www.cambridge.org/core/journals/animal-science"
"437703","Animal Science Journal","18-Aug-2023 13:56:25","Animal Science Journal","1","1344-3941","1740-0929","","Veterinærmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","13245","1999","","Blackwell Publishing","","Japan","","0","http://www.blackwellpublishing.com/journal.asp?ref=1344-3941&site=1"
"437704","Animal Welfare","18-Aug-2023 13:56:25","Animal Welfare","1","0962-7286","","DOAJ","Veterinærmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1992","","","Universities Federation for Animal Welfare ","Storbritannia","","0","http://www.ufaw.org.uk/animal.php"
"437705","Animation Journal","15-Aug-2023 13:31:38","Animation Journal","1","1061-0308","","","Teatervitenskap og drama","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1992","","","The Society for Animation Studies ","USA","","0","http://www.animationjournal.com/"
"437706","ANIMUS (St. John's)","15-Aug-2023 13:31:38","ANIMUS (St. John's)","1","1209-0689","","","Filosofi","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1996","","","","Canada","","0","http://www.swgc.mun.ca/animus/index.html"
"437707","Anistoriton","15-Aug-2023 13:31:38","Anistoriton","1","","1108-4081","","Kunsthistorie","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1997","","","Demetris I. Loizos","Hellas","","0","http://www.anistor.gr/index.html"
"437708","Ankara Paper","15-Aug-2023 13:31:38","Ankara Paper","1","1474-7782","1940-218X","","Statsvitenskap","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18402","2001","","Routledge","","Tyrkia","","0","http://www.informaworld.com/smpp/title~content=t713727934"
"437709","Annalen der Physik","18-Aug-2023 13:56:25","Annalen der Physik","1","0003-3804","1521-3889","","Fysikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1799","","","Wiley - VCH Verlag GmbH","Tyskland","","0","http://www.wiley-vch.de/publish/en/journals/alphabeticIndex/2257/"
"437710","Annales: Histoire, Sciences Sociales","18-Aug-2023 13:56:25","Annales: Histoire, Sciences Sociales","1","0395-2649","1953-8146","","Historie og Idéhistorie","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18070","1946","","Armand Colin","","Frankrike","Fransk","0","http://annales.ehess.fr"
"437711","Annales Academiae Scientiarum Fennicae. Series A 1, Mathematica Dissertationes","15-Feb-2016 14:02:49","Annales Academiae Scientiarum Fennicae. Series A 1, Mathematica Dissertationes","0","0355-0087","","","Matematikk","Realfag og teknologi","","","","","","","","","","","","","","","","","","","","","1","","1975","1995","","","Finland","","0","http://www.emis.de/journals/AASF/"
"437712","Annales Academiae Scientiarum Fennicae Mathematica","08-Jun-2023 11:42:57","Annales Academiae Scientiarum Fennicae Mathematica","1","1239-629X","1798-2383","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1996","","","Academia Scientiarum Fennica","Finland","Engelsk","0","http://www.acadsci.fi/mathematica/"
"437713","Annales Botanici Fennici","18-Aug-2023 13:56:25","Annales Botanici Fennici","1","0003-3847","1797-2442","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1964","","","Finnish Zoological and Botanical Publishing Board","Finland","","0","http://www.sekj.org/AnnBot.html"
"437714","Annales Chirurgiae et Gynaecologiae","15-Feb-2016 14:02:49","Annales Chirurgiae et Gynaecologiae","0","0355-9521","","","Fødselshjelp og kvinnesykdommer","Medisin og helsefag","","","","","","","","","","","","","","","","","","","","","1","","1976","2001","","The Finnish Surgical Society","Finland","","0","http://www.fimnet.fi/acg/"
"437715","Annales de Biologie Clinique","18-Aug-2023 13:56:25","Annales de Biologie Clinique","1","0003-3898","1950-6112","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1943","","","","","","0","http://www.john-libbey-eurotext.fr/fr/revues/bio_rech/abc/sommaire.md"
"437716","Annales de Bretagne et des pays de l'Ouest","18-Aug-2023 13:54:28","Annales de Bretagne et des pays de l'Ouest","1","0399-0826","2108-6443","","Romansk","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","20101","1974","","Presses Universitaires de Rennes","","Frankrike","Fransk","0","http://abpo.revues.org/"
"437717","Annales de cardiologie et d'angeiologie","18-Aug-2023 13:56:25","Annales de cardiologie et d'angeiologie","1","0003-3928","1768-3181","","Hjerte, kar og luftveier","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1968","","Elsevier","","Frankrike","","0","http://www.sciencedirect.com/science/journal/00033928"
