"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"476304","Indian Journal of Traditional Knowledge","18-Aug-2023 13:56:25","Indian Journal of Traditional Knowledge","1","0972-5938","0975-1068","DOAJ","Samfunnsmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2002","","","National Institute of Science Communication and In","India","Engelsk","0","http://www.niscair.res.in/ScienceCommunication/ResearchJournals/rejour/ijtk/ijtk0.asp"
"476305","Journal of Adult and Continuing Education","18-Aug-2023 13:56:25","Journal of Adult and Continuing Education","1","1477-9714","1479-7194","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","13091","1951","","Manchester University Press","","Storbritannia","Engelsk","0","http://www.manchesteruniversitypress.co.uk/journals/journal.asp?id=21"
"476306","Deutschland Archiv","06-Jun-2023 12:22:29","Deutschland Archiv","1","0012-1428","","","Historie og Idéhistorie","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","0","","","","","","","21955","1968","","wbv Media","Bundeszentrale für Politische Bildung","Tyskland","Tysk","0","http://hsozkult.geschichte.hu-berlin.de/zeitschriften/id=257"
"476307","Critical Education","18-Aug-2023 13:56:25","Critical Education","1","","1920-4175","DOAJ","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2010","","","University of British Columbia","Canada","Engelsk","0","http://m1.cust.educ.ubc.ca/journal/index.php/criticaled"
"476308","International Journal of Global Warming (IJGW)","18-Aug-2023 13:56:25","International Journal of Global Warming (IJGW)","1","1758-2083","1758-2091","","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","17842","2009","","InderScience Publishers","","Storbritannia","Engelsk","0","http://www.inderscience.com/browse/index.php?journalCODE=ijgw"
"476309","American Journal of Theology and Philosophy","08-Jun-2023 11:42:57","American Journal of Theology and Philosophy","1","0194-3448","2156-4795","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18463","1980","","University of Illinois Press","","USA","Engelsk","0","http://www.press.uillinois.edu/journals/ajtp.html"
"476310","Journal of Reformed Theology","18-Aug-2023 13:56:25","Journal of Reformed Theology","1","1872-5163","1569-7312","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18109","2007","","Brill Academic Publishers","","Nederland","Engelsk","0","http://www.brill.nl/jrt"
"476311","Journal of Human Resource Costing and Accounting","15-Aug-2023 13:31:38","Journal of Human Resource Costing and Accounting","1","1401-338X","1758-745X","","Økonomisk-administrative fag","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","17801","1996","","Emerald Group Publishing Limited","","Storbritannia","Engelsk","0","http://info.emeraldinsight.com/products/journals/journals.htm?id=JHRCA"
"476312","Performance Evaluation Review","18-Aug-2023 13:56:25","Performance Evaluation Review","1","0163-5999","1557-9484","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1970","","","Association for Computing Machinery, Inc.","USA","Engelsk","0","http://www.sigmetrics.org/per.shtml"
"476313","The Open Colorectal Cancer Journal","06-Jun-2023 12:22:29","The Open Colorectal Cancer Journal","1","","1876-8202","","Onkologi","Medisin og helsefag","","0","0","0","0","0","0","0","0","0","0","0","1","1","1","","","","","","","","2009","","","Bentham Open","Nederland","Engelsk","0","http://www.bentham.org/open/tocolcj/"
"476314","International Journal of Public Health","18-Aug-2023 13:56:25","International Journal of Public Health","1","1661-8556","1661-8564","DOAJ","Samfunnsmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","26841","2007","","Frontiers Media S.A.","","Tyskland","Engelsk","0","https://www.ssph-journal.org/journals/international-journal-of-public-health"
"476315","Southern African Business Review","15-Aug-2023 13:31:38","Southern African Business Review","1","","1998-8125","DOAJ","Økonomisk-administrative fag","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18577","1997","","Unisa Press","","Sør-Afrika","Engelsk","0","http://www.unisa.ac.za/Default.asp?Cmd=ViewContent&ContentID=22335"
"476316","International Journal of Computational Science and Engineering (IJCSE)","18-Aug-2023 13:56:25","International Journal of Computational Science and Engineering (IJCSE)","1","1742-7185","1742-7193","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","17842","2005","","InderScience Publishers","","Storbritannia","Engelsk","0","http://www.inderscience.com/browse/index.php?journalID=125"
"476317","Journal of Computational Geometry","18-Aug-2023 13:56:25","Journal of Computational Geometry","1","","1920-180X","DOAJ","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2010","","","Carleton University","Canada","Engelsk","0","http://jocg.org"
"476318","Journal of Electrical Bioimpedance","18-Aug-2023 13:56:25","Journal of Electrical Bioimpedance","1","","1891-5469","DOAJ","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2010","","","Journal of Electrical Bioimpedance","Norge","Engelsk","0","http://www.bioimpedance.net"
"476319","Journal of Oral Health and Dental Management","19-Aug-2019 16:03:43","Journal of Oral Health and Dental Management","0","1583-5588","","","Odontologi","Medisin og helsefag","","","","","","","0","0","0","0","0","1","1","1","1","","","","","","","","2002","2010","","Romanian Association for Oro-Dental Public Health","Romania","Engelsk","0","http://www.oralhealth.ro/"
"476320","The Odd Yearbook","06-Jun-2023 12:22:29","The Odd Yearbook","1","1217-9167","2061-4896","","Lingvistikk","Humaniora","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1993","","","ELTE","Ungarn","Engelsk","0","http://budling.nytud.hu/~cash/odd/index.html"
"476321","Clinical Ethics","18-Aug-2023 13:56:25","Clinical Ethics","1","1477-7509","1758-101X","","Samfunnsmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18411","2006","","Sage Publications","","Storbritannia","Engelsk","0","https://journals.sagepub.com/home/cet"
"476322","Advances in Librarianship","18-Aug-2023 13:56:25","Advances in Librarianship","1","0065-2830","2162-7932","","Biblioteks- og informasjonsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1970","","","Emerald Publishing Services","USA","Engelsk","0","http://info.emeraldinsight.com/products/books/series.htm?PHPSESSID=nt6tbls56fqa8tsa3gi3kn0hk6&id=0065-2830"
"476323","Politics, Culture and Socialization","15-Aug-2023 13:31:38","Politics, Culture and Socialization","1","1866-3427","2196-1417","","Statsvitenskap","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","23126","2010","","Verlag Barbara Budrich","","Tyskland","Engelsk","0","http://pcs.budrich-journals.com"
"476324","Ethnographic Studies","15-Aug-2023 13:31:38","Ethnographic Studies","1","1366-4964","","","Sosiologi","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1997","","","University of Wales - Bangor","Storbritannia","Engelsk","0","http://www.socialsciences.manchester.ac.uk/disciplines/sociology/about/events/ethnography/journal/"
"476325","Journal of China Tourism Research","18-Aug-2023 13:56:25","Journal of China Tourism Research","1","1938-8160","1938-8179","","Sosiologi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18402","2005","","Routledge","","USA","Engelsk","0","http://www.tandf.co.uk/journals/WCTR"
"476326","The Journal of Social Criminology","15-Aug-2023 13:31:38","The Journal of Social Criminology","1","","2009-2784","","Sosiologi","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2009","","","Greenhouse Press","Irland","Engelsk","0","http://socialcriminology.webs.com/"
"476327","International Journal of Child Health and Human Development","06-Jun-2023 12:22:29","International Journal of Child Health and Human Development","1","1939-5965","","","Pediatri","Medisin og helsefag","","0","0","0","0","0","0","1","1","1","1","1","1","1","1","","","","","","","12778","2008","","Nova Science Publishers","","USA","Engelsk","0","https://www.novapublishers.com/catalog/product_info.php?cPath=125&products_id=6196"
"476328","Forskning i fysioterapi","15-Aug-2023 13:31:38","Forskning i fysioterapi","0","","1903-0320","","Rehabilitering, fysioterapi, ergoterapi og ortopediingeniørfag","Medisin og helsefag","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2000","2011","","Danske Fysioterapeuter","Danmark","Dansk","0","http://fysio.dk/fafo/Forskning/"
"476329","Contacts","06-Jun-2023 12:22:29","Contacts","1","0045-8325","","","Teologi og religionsvitenskap","Humaniora","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1949","","","Centre Ecumenique Enotikon","Frankrike","Fransk","0","http://www.revue-contacts.com"
"476330","Polygon","15-Aug-2023 13:31:38","Polygon","1","1862-1414","","","Lingvistikk","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","14021","2006","","Shaker Verlag","","Tyskland","Tysk","0","http://www.shaker.de/de/content/catalogue/index.asp?lang=de&ID=6&category=411"
"476331","Journal of Virtual Worlds Research","08-Jun-2023 11:42:57","Journal of Virtual Worlds Research","1","","1941-8477","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2008","","","University of Texas","USA","Engelsk","0","http://jvwresearch.org"
"476332","Decision Sciences Journal of Innovative Education (DSJIE)","18-Aug-2023 13:56:25","Decision Sciences Journal of Innovative Education (DSJIE)","1","1540-4595","1540-4609","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18270","2003","","John Wiley & Sons","Decision Sciences Institute","USA","Engelsk","0","https://onlinelibrary.wiley.com/journal/15404609"
"476333","Journal of Religious Leadership","06-Jun-2023 12:22:29","Journal of Religious Leadership","1","1935-6943","1935-7060","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2002","","","Academy of Religious Leadership, Inc.","USA","Engelsk","0","http://www.arl-jrl.org/"
"476334","Politeja","08-Jun-2023 11:39:34","Politeja","1","1733-6716","2391-6737","DOAJ","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2004","","","Księgarnia Akademicka Sp. z o.o.","Polen","Flerspråklig","0","http://www.politeja.wsmip.uj.edu.pl/en_GB/"
"476335","Scripta Nova: revista electrónica de geografía y ciencias sociales","18-Aug-2023 13:56:25","Scripta Nova: revista electrónica de geografía y ciencias sociales","1","","1138-9788","","Geografi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1998","","","University of Barcelona","Spania","Spansk","0","http://www.raco.cat/index.php/ScriptaNova/"
"476336","Journal of Men's Health","18-Aug-2023 13:56:25","Journal of Men's Health","1","1875-6867","1875-6859","DOAJ","Samfunnsmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2004","","","International Society of Men's Health & Gender, MRE Press","Kina, Hongkong","Engelsk","0","https://www.jomh.org/"
"476337","Philosophia Scientiæ","18-Aug-2023 13:56:25","Philosophia Scientiæ","1","1281-2463","1775-4283","","Filosofi","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18161","1996","","Éditions Kimé","","Frankrike","Engelsk","0","http://philosophiascientiae.revues.org/"
"476338","The Built & Human Environment Review","08-Jun-2023 11:39:34","The Built & Human Environment Review","1","","1759-0574","","Konstruksjonsfag","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","22728","2008","","University of Salford","","Storbritannia","Engelsk","0","http://www.tbher.org/index.php/bher/index"
"476339","RGZM - Tagungen","08-Jun-2023 11:42:57","RGZM - Tagungen","1","1862-4812","","","Arkeologi og konservering","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2005","","","Römisch-Germanisches Zentralmuseum","Tyskland","Tysk","0","http://web.rgzm.de/178.html"
"476340","International Journal of System Assurance Engineering and Management","18-Aug-2023 13:56:25","International Journal of System Assurance Engineering and Management","1","0975-6809","0976-4348","","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","22512","2010","","Springer","","India","Engelsk","0","https://www.springer.com/journal/13198/?detailsPage=aimsAndScopes"
"476341","Applied Psychology: Health and Well-Being","18-Aug-2023 13:56:25","Applied Psychology: Health and Well-Being","1","1758-0846","1758-0854","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18270","2009","","John Wiley & Sons","International Association of Applied Psychology","Storbritannia","Engelsk","0","https://iaap-journals.onlinelibrary.wiley.com/journal/17580854"
"476342","Journal of Enterprise Transformation","08-Jun-2023 11:39:34","Journal of Enterprise Transformation","1","1948-8289","1948-8297","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2010","","","Taylor & Francis Inc.","USA","Engelsk","0","http://www.tandf.co.uk/journals/UJET"
"476343","Earth System Science Data","18-Aug-2023 13:56:25","Earth System Science Data","1","1866-3508","1866-3516","DOAJ","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2009","","","Copernicus GmbH","Tyskland","Engelsk","0","http://www.earth-syst-sci-data.net/"
"476344","Bestuursdinamika","15-Aug-2023 13:31:38","Management Dynamics","1","1019-567X","","","Økonomisk-administrative fag","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1992","","","Suider-Afrika Instituut vir Bestuurswetenskaplikes","Sør-Afrika","Engelsk","0","http://www.journals.co.za/ej/ejour_mandyn.html"
"476345","Scholarly and Research Communication","06-Jun-2023 12:22:29","Scholarly and Research Communication","1","1923-0702","","","Biblioteks- og informasjonsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2010","","","Scholarly and Research Communication","Canada","Engelsk","0","http://www.src-online.ca/index.php/src"
"476346","Development Dialogue","08-Jun-2023 11:39:34","Development Dialogue","1","0345-2328","","","Statsvitenskap","Samfunnsvitenskap","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1972","","","Dag Hammarskjöld Foundation","Sverige","Engelsk","0","http://www.daghammarskjold.se/?s=&publication_type_filter=20&programme_area_filter=0&post_type=my-publication"
"476347","Media and Cultural Memory","08-Jun-2023 11:42:57","Media and Cultural Memory","1","1613-8961","","","Tverrfaglig humanistisk forskning","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18493","2004","","Walter de Gruyter (De Gruyter)","","Tyskland","Engelsk","0","https://www.degruyter.com/serial/MCM-B/html"
"476348","Individual Differences Research","06-Jun-2023 12:22:29","Individual Differences Research","1","1541-745X","2169-3951","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2003","","","Individual Differences Research","USA","Engelsk","0","http://www.idr-journal.com"
"476349","International Journal of Orthopaedic and Trauma Nursing","18-Aug-2023 13:56:25","International Journal of Orthopaedic and Trauma Nursing","1","1878-1241","1878-1292","","Sykepleie","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18173","2010","","Elsevier","","Storbritannia","Engelsk","0","http://www.sciencedirect.com/science/journal/18781241"
"476350","The Annals of Iowa","15-Aug-2023 13:31:38","The Annals of Iowa","1","0003-4827","","","Historie og Idéhistorie","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1863","","","State Historical Society of Iowa","USA","Engelsk","0","http://www.iowahistory.org/publications/the-annals-of-iowa/index.html"
"476351","International Journal of Wine Business Research","18-Aug-2023 13:56:25","International Journal of Wine Business Research","1","1751-1062","1751-1070","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","17801","1989","","Emerald Group Publishing Limited","","Storbritannia","Engelsk","0","http://info.emeraldinsight.com/products/journals/journals.htm?PHPSESSID=fl8hkje3odbfd56v8aa8v4o6r5&PHPSESSID=fl8hkje3odbfd56v8aa8v4o6r5&id=IJWBR"
"476352","Mental Illness","18-Aug-2023 13:56:25","Mental Illness","1","2036-7457","2036-7465","DOAJ","Psykiatri","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2009","","","PagePress Publications","Italia","Engelsk","0","http://www.pagepress.org/journals/index.php/mi/about"
"476353","Iberia: An International Journal of Theoretical Linguistics","15-Aug-2023 13:31:38","Iberia: An International Journal of Theoretical Linguistics","1","","1989-8525","","Lingvistikk","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2009","","","Secretariado de Publicaciones - Universidad de Sevilla","Spania","Engelsk","0","https://revistascientificas.us.es/index.php/iberia"
"476354","International Journal of Automation and Computing","18-Aug-2023 13:54:28","International Journal of Automation and Computing","1","1476-8186","1751-8520","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2004","","","Chinese Academy of Sciences","Kina","Engelsk","0","http://www.springerlink.com/content/120333/?p=5546d85cf15b40748476f964daa96766&pi=1"
"476355","International Journal of Electronic Governance","18-Aug-2023 13:56:25","International Journal of Electronic Governance","1","1742-7509","1742-7517","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","17842","2007","","InderScience Publishers","","Storbritannia","Engelsk","0","http://www.inderscience.com/ijeg"
"476356","Conference on Electrical Insulation and Dielectric Phenomena. Annual Report","06-Jun-2023 12:22:29","Conference on Electrical Insulation and Dielectric Phenomena. Annual Report","1","0084-9162","","","Elektrofag","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1927","","","IEEE Geoscience and Remote Sensing Society","USA","Engelsk","1","http://ewh.ieee.org/soc/dei/ceidp/"
"476357","Ibersid: revista de sistemas de información y documentación","18-Aug-2023 13:56:25","Ibersid - Journal of Information and Documentation Systems","1","1888-0967","2174-081X","","Biblioteks- og informasjonsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2007","","","Red Ibersid, Universidad de Zaragoza","Spania","Engelsk","0","http://www.ibersid.eu/ojs/index.php/ibersid/index"
"476358","Journal of Gaming & Virtual Worlds","18-Aug-2023 13:56:25","Journal of Gaming & Virtual Worlds","1","1757-191X","1757-1928","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18252","2009","","Intellect Ltd.","","Storbritannia","Engelsk","0","http://www.intellectbooks.co.uk/journals/view-Journal,id=164/view,page=0/"
"476359","Global Health Promotion","18-Aug-2023 13:56:25","Global Health Promotion","1","1757-9759","1757-9767","","Samfunnsmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18411","2009","","Sage Publications","","Storbritannia","Engelsk","0","http://www.uk.sagepub.com/journalsProdDesc.nav?prodId=Journal201894&crossRegion=eur"
"476360","Inside Functional Safety","15-Feb-2016 14:02:49","Inside Functional Safety","0","1662-7636","","","Tverrfaglig teknologi","Realfag og teknologi","","","","","","","","","","","","","","","1","","","","","","","","2009","2010","","Inside Publishing GmbH","Sveits","Engelsk","0","http://www.insidefunctionalsafety.com/magazine.html"
"476361","Valtion Teknillinen Tutkimuskeskus. V T T Symposium","06-Jun-2023 12:22:29","Valtion Teknillinen Tutkimuskeskus. V T T Symposium","1","0357-9387","1455-0873","","Tverrfaglig teknologi","Realfag og teknologi","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1974","","","Valtion Teknillinen Tutkimuskeskus","Finland","Engelsk","0","http://www.vtt.fi/publications/publication_series.jsp"
