"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"446767","Scanning","18-Aug-2023 13:56:25","Scanning","1","0161-0457","1932-8745","","Tverrfaglig teknologi","Realfag og teknologi","","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18270","1978","","John Wiley & Sons","Hindawi","Storbritannia","Engelsk","0","https://www.hindawi.com/journals/scanning/"
"446768","Scholia (Durban)","15-Aug-2023 13:31:38","Scholia (Durban)","1","1018-9017","2253-2331","","Gresk og latin","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1987","","","","","","0","NA"
"446769","School Leadership and Management","18-Aug-2023 13:56:25","School Leadership and Management","1","1363-2434","1364-2626","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18402","1997","","Routledge","","Storbritannia","Engelsk","0","http://www.tandf.co.uk/journals/CARFAX/13632434.html"
"446770","School Library Media Research","06-Jun-2023 12:22:29","School Library Media Research","1","","1523-4320","","Biblioteks- og informasjonsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1999","","","","","","0","http://www.ala.org/"
"446771","School Organisation","15-Aug-2023 13:31:38","School Organisation","1","0260-1362","1360-0605","","Pedagogikk og utdanning","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1981","","","","","","0","NA"
"446772","School psychology quarterly","08-Jun-2023 11:42:57","School psychology quarterly","1","1045-3830","1939-1560","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18063","1990","","American Psychological Association (APA)","","USA","Engelsk","0","http://www.apa.org/pubs/journals/spq/index.aspx"
"446773","School psychology review","18-Aug-2023 13:56:25","School psychology review","1","0279-6015","","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","1980","","","","","","0","NA"
"446774","Schweizer Archiv für Tierheilkunde","18-Aug-2023 13:56:25","Schweizer Archiv für Tierheilkunde","1","0036-7281","1664-2848","","Veterinærmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1883","","","","","","0","http://www.hogrefe.com/"
"446775","Schweizerische medizinische Wochenschrift","09-Jun-2023 09:44:51","Schweizerische medizinische Wochenschrift","0","0036-7672","","","Generell medisin","Medisin og helsefag","","","","","","","","","","","","","","","","","","","","","1","","1920","2000","","Schwabe","Sveits","Flerspråklig","0","https://www.smw.ch/index.php/smw"
"446776","Schweizerische Mineralogische und Petrographische Mitteilungen","15-Feb-2016 14:02:49","Schweizerische Mineralogische und Petrographische Mitteilungen","0","0036-7699","","","Geovitenskap","Realfag og teknologi","","","","","","","","","","","","","","","","","","","","1","1","","1921","2005","","","","","0","NA"
"446777","Praxis (Bern)","15-Feb-2016 14:02:49","Praxis (Bern)","0","0369-8394","","","Samfunnsmedisin","Medisin og helsefag","","","","","","","","","","","","","","","","","","","","","1","","1923","1969","","","","","0","NA"
"446778","Schweizerisches Archiv für Volkskunde - Archives suisses des traditions populaires","18-Aug-2023 13:56:25","Schweizerisches Archiv für Volkskunde - Archives suisses des traditions populaires","1","0036-794X","","","Kulturvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","24658","1897","","Chronos Verlag","Schweizerische Gesellschaft für Volkskunde","Sveits","Tysk","0","http://www.volkskunde.ch/de/sgv/publikationen/zeitschriften/savk---astp.html"
"446779","Science & Education","18-Aug-2023 13:56:25","Science & Education","1","0926-7220","1573-1901","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","1992","","Springer","","Nederland","Engelsk","0","http://www.springer.com/journal/11191"
"446780","Science & government report","15-Feb-2016 14:02:49","Science & government report","0","0048-9581","","","Statsvitenskap","Samfunnsvitenskap","","","","","","","","","","","","","","","","","","1","1","1","1","","1971","2007","","","","","0","NA"
"446781","Science & justice","18-Aug-2023 13:56:25","Science & justice","1","1355-0306","1876-4452","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1994","","","","","","0","http://www.sciencedirect.com/science/journal/13550306"
"446782","Science & society (New York. 1936)","18-Aug-2023 13:56:25","Science & society (New York. 1936)","1","0036-8237","1943-2801","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1936","","","","","","0","http://www.guilford.com/"
"446783","Science & sports","18-Aug-2023 13:56:25","Science & sports","1","0765-1597","1778-4131","","Idrettsforskning","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1986","","","","","","0","http://www.sciencedirect.com/science/journal/07651597"
"446784","Science & technology libraries (New York, N.Y.)","18-Aug-2023 13:56:25","Science & technology libraries (New York, N.Y.)","1","0194-262X","1541-1109","","Biblioteks- og informasjonsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1980","","","","","","0","http://www.routledge.com/"
"446785","Science and Engineering Ethics","18-Aug-2023 13:56:25","Science and Engineering Ethics","1","1353-3452","1471-5546","","Filosofi","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","1995","","Springer","","Storbritannia, Nederland","Engelsk","0","https://www.springer.com/journal/11948"
"446786","Science and Global Security","18-Aug-2023 13:56:25","Science and Global Security","1","0892-9882","1547-7800","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1989","","","","","","0","http://www.routledge.com/"
"446787","Science and Technology for Cultural Heritage","15-Aug-2023 13:31:38","Science and Technology for Cultural Heritage","1","1121-9122","1724-1847","","Arkeologi og konservering","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1992","","","Fabrizio Serra Editore","Italia","Engelsk","0","http://www.libraweb.net/riviste.php?chiave=24"
"446788","Science and Technology of Advanced Materials","18-Aug-2023 13:56:25","Science and Technology of Advanced Materials","1","1468-6996","1878-5514","DOAJ","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","2000","","","","","","0","http://www.elsevier.com/wps/find/journaldescription.cws_home/620846/description#description"
"446789","Science and technology of welding and joining","18-Aug-2023 13:56:25","Science and technology of welding and joining","1","1362-1718","1743-2936","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1996","","","","","","0","http://maneypublishing.com/"
