"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"439772","DANCING TIMES","18-Aug-2023 13:56:25","DANCING TIMES","1","0011-605X","","","Dans","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","0","NA"
"439773","Danish Medical Bulletin","08-Feb-2016 14:36:49","Danish Medical Bulletin","0","0907-8916","","","Generell medisin","Medisin og helsefag","","","","","","","","","","","","","","","","","","","","","1","","1992","2003","","","","","0","NA"
"439774","Danish Yearbook of Philosophy","18-Aug-2023 13:56:25","Danish Yearbook of Philosophy","1","0070-2749","2468-9300","","Filosofi","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18341","1964","","Museum Tusculanums Forlag","Brill","Danmark","Flerspråklig","0","https://brill.com/view/journals/dyp/dyp-overview.xml"
"439775","Dansk pædagogisk tidsskrift","06-Jun-2023 12:22:29","Dansk pædagogisk tidsskrift","1","0904-2393","","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1986","","","Foreningen bag udgivelsen af Dansk pædagogisk Tidsskrift","Danmark","Dansk","0","http://www.dpt.dk/"
"439776","Dansk teologisk tidsskrift","18-Aug-2023 13:56:25","Dansk teologisk tidsskrift","1","0105-3191","1902-3898","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","13218","1938","","Forlaget ANIS","","Danmark","Dansk","0","http://danskteologisktidsskrift.dk/"
"439777","Dansk årbog for musikforskning","28-Jun-2017 15:17:57","Dansk årbog for musikforskning","0","0416-6884","2245-4985","","Musikkvitenskap","Humaniora","","","","","","","","","","","","","","","","","","","","","1","","1961","2003","","Dansk Selskab for Musikforskning","Danmark","Engelsk","0","http://www.dym.dk/"
"439778","Danske studier","08-Jun-2023 11:42:57","Danske studier","1","0106-4525","2246-8323","","Nordisk","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","18122","1904","","C.A.Reitzel","","Danmark","Dansk","0","http://danskestudier.dk/"
"439779","DAOL - Discourse analysis online","15-Aug-2023 13:31:38","DAOL - Discourse analysis online","1","","1477-7843","","Medier og kommunikasjon","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","2002","","","Sheffield Hallam University","Storbritannia","","0","http://extra.shu.ac.uk/daol/"
"439780","Daphnis. Zeitschrift für Mittlere Deutsche Literatur und Kultur der Frühen Neuzeit","18-Aug-2023 13:56:25","Daphnis. Zeitschrift für Mittlere Deutsche Literatur und Kultur der Frühen Neuzeit","1","0300-693X","1879-6583","","Tysk og nederlandsk","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18109","1972","","Brill Academic Publishers","Rodopi","Nederland","Flerspråklig","0","http://www.brill.com/products/journal/daphnis"
"439781","Das Altertum","28-Jun-2017 15:11:36","Das Altertum","0","0002-6646","1477-2884","","Historie og Idéhistorie","Humaniora","","","","","","","","","","","","","","","","","","","","","1","","1955","2003","","","Tyskland","Engelsk","0","http://N/A"
"439782","Das Gesundheitswesen","18-Aug-2023 13:56:25","Das Gesundheitswesen","1","0941-3790","1439-4421","","Samfunnsmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1992","","","","","","0","http://www.thieme.de/"
"439783","Das Münster","15-Aug-2023 13:31:38","Das Münster","1","0027-299X","","","Kunsthistorie","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","21032","1947","","Verlag Schnell + Steiner GmbH","","Tyskland","Tysk","0","http://www.schnell-und-steiner.de/muenster.ahtml"
"439784","Das Papier","08-Jun-2023 11:40:28","Das Papier","1","0031-1340","","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1947","","","","","","0","NA"
"439785","Data & Knowledge Engineering","18-Aug-2023 13:56:25","Data & Knowledge Engineering","1","0169-023X","1872-6933","","IKT","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","1985","","","North Holland Publishing Company","Nederland","","0","http://www.sciencedirect.com/science/journal/0169023X"
"439786","Data Base for Advances in Information Systems","08-Feb-2016 14:36:49","Data Base for Advances in Information Systems","0","0095-0033","","","Biblioteks- og informasjonsvitenskap","Samfunnsvitenskap","","","","","","","","","","","","","","","","","","","","","2","","1969","1994","","","USA","","0","http://www.baylor.edu/databaseJrnl/default.php"
"439787","Data mining and knowledge discovery","18-Aug-2023 13:56:25","Data mining and knowledge discovery","1","1384-5810","1573-756X","","IKT","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","1997","","","","","","0","http://www.springerlink.com/?MUD=MP"
"439788","Data Science Journal","18-Aug-2023 13:56:25","Data Science Journal","1","","1683-1470","DOAJ","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","26523","2002","","Ubiquity Press","","Frankrike","Engelsk","0","http://datascience.codata.org/"
"439789","Database (Weston)","08-Feb-2016 14:36:49","Database (Weston)","0","0162-4105","","","Biblioteks- og informasjonsvitenskap","Samfunnsvitenskap","","","","","","","","","","","","","","","","","","","","","2","","1978","1999","","","","","0","NA"
"439790","De Restaurator","15-Feb-2016 14:02:49","De Restaurator","0","0921-4127","","","Arkeologi og konservering","Humaniora","","","","","","","","","","","","","","","","","","","","","1","","1977","1996","","","","","0","NA"
"439791","Death Studies","18-Aug-2023 13:56:25","Death Studies","1","0748-1187","1091-7683","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18402","1985","","Routledge","","USA","Engelsk","0","http://www.tandfonline.com/toc/udst20/current"
"439792","Debatte","04-Jun-2019 17:17:20","Debatte","0","0965-156X","1469-3712","","Slavisk-baltisk","Humaniora","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","18123","1992","2014","Carfax Publishing","Routledge Journals","Storbritannia","Engelsk","0","https://www.tandfonline.com/action/journalInformation?journalCode=cdeb20"
"439793","Decision Sciences","18-Aug-2023 13:56:25","Decision Sciences","1","0011-7315","1540-5915","","Økonomisk-administrative fag","Samfunnsvitenskap","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","13245","1970","","Blackwell Publishing","","USA","Engelsk","0","http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1540-5915"
"439794","Decision Support Systems","18-Aug-2023 13:56:25","Decision Support Systems","1","0167-9236","1873-5797","","IKT","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18173","1985","","Elsevier","","Nederland","Engelsk","0","http://www.sciencedirect.com/science/journal/01679236"
"439795","Decisions in Economics and Finance (DAF)","18-Aug-2023 13:56:25","Decisions in Economics and Finance (DAF)","1","1593-8883","1129-6569","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","2000","","Springer","","Italia","Engelsk","0","https://www.springer.com/journal/10203"
"439796","Defence Science Journal","18-Aug-2023 13:56:25","Defence Science Journal","1","0011-748X","0976-464X","","Tverrfaglig naturvitenskap og medisin","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1949","","","Defence Scientific Information & Documentation Cen","India","","0","http://publications.drdo.gov.in/ojs/index.php/dsj"
"439797","Defence Studies","18-Aug-2023 13:56:25","Defence Studies","1","1470-2436","1743-9698","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","2001","","","","Storbritannia","","0","http://www.routledge.com/"
