"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"444781","Metaphilosophy","18-Aug-2023 13:56:25","Metaphilosophy","1","0026-1068","1467-9973","","Filosofi","Humaniora","","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","18270","1970","","John Wiley & Sons","Metaphilosophy LLC","Storbritannia","Engelsk","0","https://onlinelibrary.wiley.com/journal/14679973"
"444782","Metaphor and Symbol","18-Aug-2023 13:56:25","Metaphor and Symbol","1","1092-6488","1532-7868","","Litteraturvitenskap","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18442","1997","","Taylor & Francis","","USA","Engelsk","0","http://www.tandfonline.com/toc/hmet20/current"
"444783","Meteoritics and Planetary Science","18-Aug-2023 13:56:25","Meteoritics and Planetary Science","1","1086-9379","1945-5100","","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1996","","","","","","0","http://eu.wiley.com/WileyCDA/"
"444784","Meteorological Applications","18-Aug-2023 13:56:25","Meteorological Applications","1","1350-4827","1469-8080","DOAJ","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1994","","","","","","0","http://eu.wiley.com/WileyCDA/"
"444785","Meteorologische Zeitschrift","18-Aug-2023 13:56:25","Meteorologische Zeitschrift","1","0941-2948","1610-1227","DOAJ","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1992","","","","","","0","http://www.schweizerbart.de/j/meteorologische-zeitschrift/"
"444786","Meteorology and atmospheric physics (Print)","18-Aug-2023 13:56:25","Meteorology and atmospheric physics (Print)","1","0177-7971","1436-5065","","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1986","","","","","","0","http://www.springerlink.com/?MUD=MP"
"444787","Meterological and geoastrophysical abstracts - online","06-Jun-2023 12:22:29","Meterological and geoastrophysical abstracts - online","1","0026-1130","","","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1960","","","","","","0","NA"
"444788","Method & Theory in the Study of Religion","18-Aug-2023 13:56:25","Method & Theory in the Study of Religion","1","0943-3058","1570-0682","","Teologi og religionsvitenskap","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18109","1989","","Brill Academic Publishers","","Nederland","Engelsk","0","http://www.brill.com/method-theory-study-religion"
"444789","Methodology and Computing in Applied Probability","18-Aug-2023 13:56:25","Methodology and Computing in Applied Probability","1","1387-5841","1573-7713","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","22512","1998","","Springer","","Nederland","Engelsk","0","https://www.springer.com/journal/11009"
"444790","Methods","18-Aug-2023 13:56:25","Methods","1","1046-2023","1095-9130","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1990","","","","USA","","0","http://www.sciencedirect.com/science/journal/10462023"
"444791","Methods and Applications of Analysis","08-Jun-2023 11:42:57","Methods and Applications of Analysis","1","1073-2772","1945-0001","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1994","","","","","","0","http://www.intlpress.com/"
